price,bedrooms,bathrooms,waterfront,view,condition,grade,yr_built,yr_renovated,long,lat,m2_living,m2_lot,floors,m2_above,m2_basement,m2_living15,m2_lot15
677900.00,3,2.5,0,0,3,8,2010,0,-122.114,47.7073,226.68332,426.146061,0.185806,226.68332,0,255.48325,426.146061
425000.00,3,1,0,0,3,7,1915,0,-122.381,47.5733,93.83203,544.783192,0.092903,93.83203,0,119.84487,464.515
180250.00,2,0.75,0,0,3,6,1941,0,-122.339,47.4604,83.6127,891.8688,0.092903,83.6127,0,116.12875,1326.65484
464000.00,6,3,0,0,3,7,1920,1994,-122.343,47.7067,213.6769,316.241812,0.185806,148.6448,65.0321,144.92868,121.888736
320000.00,4,2.25,0,0,3,8,1993,0,-122.047,47.354,143.99965,704.111837,0.185806,143.99965,0,151.43189,594.300491
625504.00,3,2.25,0,0,3,8,2014,0,-122.284,47.6647,117.98681,145.486098,0.185806,98.47718,19.50963,107.76748,123.282281
592500.00,4,2.5,0,0,3,9,1983,0,-122.017,47.6143,208.10272,1117.808896,0.092903,208.10272,0,234.11556,1149.024304
465000.00,3,2.5,0,0,3,9,2005,0,-122.275,47.3185,252.138742,1666.308208,0.185806,252.138742,0,240.61877,1708.114558
477000.00,4,2.75,0,0,3,8,1978,0,-122.268,47.5458,159.79316,582.50181,0.185806,159.79316,0,197.88339,808.2561
280000.00,2,1,0,0,3,6,1923,0,-122.299,47.4889,78.96755,1523.6092,0.092903,78.96755,0,102.1933,1343.284477
1505000.00,5,3,0,3,3,9,1957,1991,-122.21,47.5673,306.5799,3109.835022,0.092903,173.72861,132.85129,356.375908,1946.596559
445838.00,3,2.5,0,0,3,8,2000,0,-122.379,47.5133,209.03175,528.803876,0.185806,209.03175,0,122.63196,500.74717
1072000.00,2,2.25,0,3,3,8,1947,0,-122.291,47.5884,362.3217,1380.910192,0.092903,181.16085,181.16085,239.68974,481.609152
467000.00,2,1.5,0,0,4,8,1947,0,-122.367,47.7145,122.63196,1003.3524,0.092903,122.63196,0,196.95436,1118.55212
686000.00,4,2.5,0,0,3,10,1999,0,-122.026,47.5836,256.41228,598.29532,0.185806,256.41228,0,285.21221,755.022681
279950.00,3,2,0,0,3,7,1961,0,-122.299,47.398,162.58025,905.80425,0.092903,125.41905,37.1612,176.5157,940.642875
527000.00,4,2.25,0,0,3,8,1987,0,-122.215,47.7663,216.46399,1805.662708,0.185806,216.46399,0,177.44473,934.139665
325000.00,3,2.25,0,0,4,8,1966,0,-122.217,47.3758,206.24466,1488.30606,0.092903,165.36734,40.87732,193.23824,890.289449
328000.00,3,2.25,0,0,3,7,1994,0,-122.023,47.3828,187.66406,778.434237,0.185806,187.66406,0,187.66406,746.103993
390000.00,3,2.25,0,0,5,7,1942,0,-122.373,47.5123,116.12875,696.7725,0.092903,116.12875,0,118.91584,686.738976
479950.00,2,2,0,0,3,8,2005,0,-122.013,47.7076,140.28353,605.355948,0.092903,140.28353,0,152.36092,558.254127
264950.00,4,2.25,0,0,4,7,1978,0,-122.371,47.2922,159.79316,906.082959,0.092903,104.05136,55.7418,140.28353,906.082959
235000.00,3,1,0,0,4,7,1961,0,-122.214,47.4075,132.85129,1416.399138,0.092903,91.04494,41.80635,182.08988,1214.056404
516500.00,3,2.5,0,0,3,7,2004,0,-122.034,47.6794,137.49644,439.338287,0.185806,137.49644,0,209.03175,439.338287
655000.00,2,1.75,1,4,3,7,1915,1978,-122.375,47.4497,134.70935,1467.681594,0.185806,114.27069,20.43866,188.59309,1225.669279
500000.00,4,2.75,0,0,5,7,1960,0,-122.164,47.5218,211.81884,1425.782341,0.092903,211.81884,0,211.81884,1425.782341
315000.00,6,2.75,0,0,3,8,1978,0,-122.339,47.3103,273.13482,682.83705,0.092903,165.36734,107.76748,196.95436,765.149108
213000.00,2,1,0,0,3,6,1961,0,-121.899,47.5687,92.903,947.6106,0.092903,92.903,0,106.83845,1272.956906
475000.00,3,1.5,0,0,5,7,1947,0,-122.303,47.5575,230.39944,490.52784,0.1393545,150.50286,79.89658,194.16727,445.9344
1025000.00,5,4,0,0,3,10,1983,0,-122.183,47.6489,349.31528,2605.00012,0.185806,349.31528,0,318.65729,3260.523688
416000.00,3,2,0,0,5,7,1976,0,-121.95,47.3459,206.24466,8760.7529,0.092903,152.36092,53.88374,192.30921,7441.5303
410000.00,4,1,0,0,3,7,1904,2005,-122.303,47.6136,183.01891,440.36022,0.1393545,155.14801,27.8709,140.28353,440.36022
800000.00,3,3.5,0,0,3,10,1993,0,-122.023,47.7641,355.81849,20557.94745,0.185806,327.94759,27.8709,271.27676,13799.71872
472000.00,6,2.5,0,2,4,9,1965,0,-122.324,47.3376,409.70223,1303.800702,0.092903,218.32205,191.38018,241.5478,1299.527164
225000.00,3,1.75,0,0,4,7,1968,0,-122.319,47.3173,132.85129,790.140015,0.092903,132.85129,0,110.55457,802.68192
210000.00,2,1,0,0,3,6,1940,0,-122.376,47.5308,77.10949,557.418,0.092903,77.10949,0,77.10949,460.79888
455000.00,2,1,0,0,2,7,1925,0,-122.299,47.6727,132.85129,464.515,0.1393545,132.85129,0,134.70935,348.38625
225000.00,3,1,0,0,4,6,1954,0,-122.216,47.3221,120.7739,772.581348,0.092903,120.7739,0,117.05778,772.581348
480000.00,2,1,0,2,4,7,1918,0,-122.353,47.6779,95.69009,284.28318,0.092903,73.39337,22.29672,129.13517,284.28318
363000.00,3,2.5,0,0,3,9,1990,0,-122.395,47.3076,254.55422,1102.944416,0.185806,254.55422,0,238.76071,964.054431
2400000.00,4,2.5,1,4,3,9,2000,0,-122.072,47.6338,339.09595,776.111662,0.092903,170.01249,169.08346,289.85736,1750.385423
181000.00,2,1.5,0,0,3,6,1954,0,-122.357,47.5218,66.89016,475.66336,0.092903,66.89016,0,106.83845,238.389098
250000.00,4,2,0,0,4,7,1976,0,-122.213,47.2785,186.73503,679.306736,0.092903,186.73503,0,186.73503,710.70795
481000.00,3,1.75,0,0,4,6,1918,0,-122.345,47.6846,144.92868,278.709,0.092903,71.53531,73.39337,129.13517,278.709
260000.00,3,2,0,0,4,7,1978,0,-122.278,47.3656,168.15443,669.737727,0.092903,115.19972,52.95471,162.58025,669.737727
455000.00,4,2.5,0,0,3,9,2001,0,-122.111,47.4369,312.15408,713.959555,0.185806,312.15408,0,284.28318,610.094001
415000.00,3,2.25,0,0,3,8,1991,0,-121.711,47.4616,140.28353,3365.318272,0.185806,140.28353,0,160.72219,3365.318272
349500.00,3,1,0,0,3,7,1953,0,-122.27,47.5405,130.0642,328.690814,0.092903,74.3224,55.7418,150.50286,588.168893
245000.00,3,2.5,0,0,3,7,1987,0,-122.178,47.3507,160.72219,691.384126,0.185806,160.72219,0,151.43189,599.967574
592500.00,2,2,0,2,5,7,1928,0,-122.32,47.6979,131.92226,853.871473,0.1393545,131.92226,0,131.92226,633.226848
385000.00,4,1.75,0,0,4,7,1955,0,-122.345,47.5278,219.25108,707.92086,0.092903,109.62554,109.62554,177.44473,707.92086
315000.00,3,1.75,0,0,4,7,1974,0,-122.147,47.4756,146.78674,1064.203865,0.092903,111.4836,35.30314,143.99965,989.41695
255000.00,3,1,0,0,3,7,1979,0,-121.772,47.4437,114.27069,944.82351,0.092903,114.27069,0,128.20614,938.134494
693000.00,4,2.5,0,0,3,8,2006,0,-122.109,47.7048,228.54138,411.095775,0.185806,228.54138,0,277.77997,525.738077
780000.00,3,1,0,0,3,8,1911,0,-122.302,47.6362,154.21898,408.7732,0.1393545,135.63838,18.5806,154.21898,408.7732
237000.00,3,1.75,0,0,4,7,1960,0,-122.29,47.4207,117.98681,786.88841,0.092903,117.98681,0,148.6448,786.88841
525000.00,3,2.25,0,0,3,10,1979,0,-122.047,47.6154,195.0963,3763.50053,0.185806,122.63196,72.46434,221.10914,3107.60535
425000.00,2,1,0,0,3,5,1930,0,-122.299,47.5964,71.53531,468.23112,0.092903,71.53531,0,123.56099,239.68974
369900.00,1,0.75,1,4,5,5,1936,0,-122.438,47.4683,70.60628,936.369337,0.092903,70.60628,0,114.27069,1325.447101
290000.00,4,2.5,0,0,4,7,1988,0,-122.171,47.4045,157.9351,676.33384,0.185806,157.9351,0,181.16085,694.449925
285000.00,3,1,0,0,3,7,1954,0,-122.358,47.5544,104.05136,994.155003,0.092903,104.05136,0,104.98039,589.93405
415000.00,2,1,0,0,3,7,1937,0,-122.29,47.6802,99.40621,418.0635,0.092903,99.40621,0,122.63196,414.811895
272500.00,3,2.5,0,0,3,8,1979,0,-122.371,47.2988,192.30921,919.7397,0.092903,131.92226,60.38695,192.30921,766.44975
2900000.00,4,3.25,0,2,3,11,1982,2008,-122.223,47.6312,469.16015,1867.3503,0.1393545,441.28925,27.8709,361.39267,1863.63418
1365000.00,4,4.75,0,0,4,11,1989,0,-122.042,47.7285,493.31493,5327.615438,0.185806,493.31493,0,388.33454,4407.597029
436000.00,2,1,0,0,4,7,1939,0,-122.352,47.7107,96.61912,700.302814,0.092903,96.61912,0,133.78032,699.55959
210000.00,3,1,0,0,4,7,1967,0,-122.323,47.3271,157.9351,1058.16517,0.092903,157.9351,0,125.41905,758.460092
236000.00,3,1,0,0,3,7,1961,0,-122.255,47.5053,120.7739,547.941894,0.092903,120.7739,0,122.63196,707.827957
331000.00,3,1.75,0,0,3,7,1954,2003,-122.4,47.6601,100.33524,121.331318,0.092903,53.88374,46.4515,133.78032,206.709175
365000.00,3,2.5,0,0,3,8,2006,0,-122.166,47.4145,246.471659,418.99253,0.185806,246.471659,0,246.471659,457.733081
450000.00,3,2,0,0,5,8,1960,0,-122.165,47.4672,212.74787,1510.416974,0.092903,212.74787,0,154.21898,978.26859
770000.00,4,2.75,0,0,3,9,2014,0,-122.261,47.7618,354.88946,2443.3489,0.185806,264.77355,90.11591,172.79958,1127.470808
455000.00,4,2.5,0,0,3,8,1997,0,-122.071,47.3828,205.31563,4587.085625,0.092903,205.31563,0,248.05101,4588.014655
405000.00,3,1.75,0,0,3,6,1908,0,-122.268,47.5362,222.03817,557.418,0.092903,115.19972,106.83845,187.66406,557.418
304900.00,4,1.75,0,0,4,7,1969,0,-122.206,47.3954,241.5478,1052.126475,0.092903,149.57383,91.97397,159.79316,1030.108464
170000.00,2,1,0,0,3,6,1931,0,-122.272,47.5048,79.89658,489.134295,0.092903,79.89658,0,153.28995,815.223825
2050000.00,5,3,0,1,5,9,1905,1994,-122.287,47.6166,355.81849,787.81744,0.185806,244.33489,111.4836,283.35415,701.975068
780000.00,4,2.5,0,0,3,9,2005,0,-122.025,47.6811,325.1605,654.780344,0.185806,325.1605,0,364.17976,730.589192
330000.00,3,3,0,0,4,8,1988,0,-122.23,47.7486,224.82526,1296.832977,0.092903,161.65122,63.17404,238.76071,1235.6099
370000.00,4,2.5,0,0,3,9,1992,0,-122.169,47.3846,252.69616,805.097398,0.185806,252.69616,0,223.89623,752.5143
467000.00,5,2.25,0,0,3,7,1979,0,-122.144,47.7564,232.2575,1254.1905,0.092903,171.87055,60.38695,213.6769,905.80425
405000.00,3,1.75,0,0,3,7,1980,0,-122.193,47.7198,155.14801,624.30816,0.092903,105.90942,49.23859,155.14801,680.04996
675000.00,5,2.25,0,0,3,8,1985,0,-122.151,47.5461,269.4187,956.9009,0.092903,134.70935,134.70935,214.60593,956.9009
500000.00,2,1,0,0,4,7,1954,0,-122.143,47.5712,152.36092,1309.9323,0.092903,105.90942,46.4515,141.21256,1256.698881
389999.00,4,2.5,0,0,4,7,1968,0,-122.343,47.4281,175.58667,1465.08031,0.185806,175.58667,0,223.89623,1417.328168
630000.00,4,1.75,0,2,4,8,1975,0,-122.223,47.7128,274.06385,838.449575,0.092903,165.36734,108.69651,196.95436,891.8688
360000.00,4,2.5,0,0,3,9,1992,0,-122.255,47.3341,200.67048,885.179784,0.185806,200.67048,0,211.81884,923.177111
580000.00,4,3,0,0,3,8,1986,0,-122.181,47.5399,304.72184,1027.50718,0.185806,210.88981,93.83203,215.53496,1022.304612
550000.00,3,2,0,3,5,8,1929,0,-122.375,47.5717,183.01891,387.033898,0.185806,117.98681,65.0321,222.03817,387.033898
879000.00,4,2.5,0,0,3,10,1994,0,-122.017,47.5951,312.15408,2054.178233,0.185806,312.15408,0,292.64445,1056.678722
265000.00,3,2,0,0,3,7,1993,0,-122.144,47.3536,122.63196,832.317977,0.092903,122.63196,0,161.65122,679.678348
446500.00,3,2.5,0,0,3,8,1990,0,-122.154,47.5084,246.19295,676.891258,0.185806,246.19295,0,222.9672,670.75966
404000.00,3,1.5,0,0,3,7,1963,0,-122.311,47.5586,188.59309,824.97864,0.092903,123.56099,65.0321,198.81242,519.513576
267500.00,3,1.75,0,2,3,7,1957,0,-122.274,47.4427,147.71577,1106.846342,0.092903,101.26427,46.4515,151.43189,840.957956
3075000.00,4,5,1,4,3,10,2002,0,-122.077,47.6053,422.70865,1731.804823,0.092903,241.5478,181.16085,422.70865,1812.351724
335000.00,3,2.5,0,0,3,8,1998,0,-122.301,47.3494,226.68332,709.035696,0.185806,226.68332,0,233.18653,734.212409
576000.00,3,2.5,0,0,4,7,1948,0,-122.393,47.6933,180.23182,836.127,0.092903,90.11591,90.11591,203.45757,679.12093
208633.00,3,2.5,0,0,3,8,2006,0,-122,47.3537,189.52212,353.96043,0.185806,189.52212,0,220.18011,426.42477
315000.00,3,2.25,0,0,4,7,1964,0,-122.337,47.476,204.3866,812.90125,0.092903,104.05136,100.33524,135.63838,941.943517
725000.00,3,1.75,0,0,4,8,1913,0,-122.298,47.6239,178.37376,306.5799,0.092903,89.18688,89.18688,161.65122,371.612
550000.00,4,2.75,0,0,4,8,1965,0,-122.384,47.7776,167.2254,719.99825,0.092903,130.0642,37.1612,167.2254,768.772325
610750.00,4,2.25,0,0,3,8,1984,0,-122.058,47.6459,202.52854,677.913191,0.185806,202.52854,0,209.03175,908.684243
550700.00,2,1,0,0,4,6,1908,0,-122.297,47.6692,93.83203,464.515,0.1393545,93.83203,0,135.63838,464.515
665000.00,4,2.75,0,0,5,8,1960,0,-122.18,47.5376,308.43796,982.356322,0.185806,206.24466,102.1933,252.69616,773.88199
834000.00,4,2.5,0,2,5,8,1928,0,-122.294,47.601,220.18011,371.612,0.1393545,183.94794,36.23217,226.68332,534.19225
201000.00,5,1.75,0,0,3,6,1915,0,-121.837,47.529,154.21898,7284.338424,0.1393545,154.21898,0,154.21898,7284.338424
2384000.00,5,2.5,0,4,5,10,1921,0,-122.367,47.6345,339.09595,840.77215,0.185806,313.08311,26.01284,267.56064,501.6762
1384000.00,4,3.25,0,3,3,11,1997,0,-122.102,47.5503,398.55387,1124.405009,0.092903,249.90907,148.6448,358.60558,1044.601332
1400000.00,4,3.25,0,3,3,11,1997,0,-122.102,47.5503,398.55387,1124.405009,0.092903,249.90907,148.6448,358.60558,1044.601332
305000.00,4,2.25,0,0,3,8,1979,0,-122.125,47.4441,181.16085,715.3531,0.092903,125.41905,55.7418,199.74145,682.83705
487000.00,3,2,0,0,5,8,1948,0,-122.333,47.7357,240.61877,1305.472956,0.092903,159.79316,80.82561,145.85771,758.274286
390000.00,3,2.5,0,0,4,8,1988,0,-122.157,47.346,179.30279,6029.776312,0.092903,179.30279,0,218.32205,5341.9225
548000.00,2,1,0,0,4,7,1916,0,-122.345,47.6638,136.56741,358.977192,0.092903,108.69651,27.8709,145.85771,358.977192
268750.00,4,1,0,0,3,6,1943,0,-122.336,47.48,74.3224,815.223825,0.092903,74.3224,0,121.70293,815.223825
819900.00,5,2.75,0,0,3,9,2013,0,-122.151,47.6759,292.64445,661.376457,0.185806,292.64445,0,144.92868,778.898752
520000.00,3,2.25,0,0,3,8,1984,0,-122.057,47.5162,188.59309,1505.0286,0.185806,188.59309,0,247.12198,1668.352074
230000.00,3,2,0,0,3,7,2003,0,-122.252,47.2639,134.70935,1040.885212,0.092903,134.70935,0,141.21256,884.250754
240000.00,3,1.75,0,0,3,7,1969,0,-122.371,47.2929,140.28353,952.069944,0.092903,140.28353,0,140.28353,906.082959
232000.00,2,1,0,0,3,6,1922,1984,-122.352,47.4957,115.19972,1123.383076,0.092903,89.18688,26.01284,169.08346,693.05638
240500.00,2,1,0,0,3,6,1922,1984,-122.352,47.4957,115.19972,1123.383076,0.092903,89.18688,26.01284,169.08346,693.05638
274975.00,3,2.5,0,0,3,9,1987,0,-122.093,47.7721,281.49609,4181.006612,0.185806,281.49609,0,286.14124,3324.162243
740000.00,4,2,0,0,4,9,1922,0,-122.319,47.644,190.45115,408.7732,0.1393545,190.45115,0,215.53496,510.9665
186375.00,3,1,0,0,2,7,1952,0,-122.344,47.472,92.903,709.407308,0.092903,92.903,0,106.83845,706.0628
790000.00,3,2.25,0,0,4,9,1977,0,-122.166,47.592,220.18011,955.878967,0.092903,147.71577,72.46434,232.2575,929.401612
880000.00,4,3.5,0,0,3,9,1951,2002,-122.275,47.669,260.1284,627.09525,0.185806,175.58667,84.54173,220.18011,568.56636
279000.00,6,1.75,0,0,4,7,1955,0,-122.323,47.42,208.10272,1038.65554,0.185806,208.10272,0,147.71577,739.043365
295000.00,3,2,0,2,3,8,1991,0,-122.012,47.1913,168.15443,978.26859,0.092903,168.15443,0,177.44473,970.83635
640000.00,2,1,0,0,3,7,1924,0,-122.331,47.6666,99.40621,464.515,0.092903,99.40621,0,158.86413,464.515
940000.00,4,2,0,0,5,9,1968,0,-122.217,47.5639,231.32847,884.901075,0.185806,231.32847,0,257.34131,884.901075
260000.00,4,2.5,0,0,3,7,2003,0,-122.052,47.3483,182.08988,486.625914,0.185806,182.08988,0,167.2254,547.570282
559900.00,3,2.75,0,0,3,9,2004,0,-122.164,47.7648,272.20579,517.376807,0.092903,172.79958,99.40621,239.68974,1026.113635
791500.00,4,2,0,0,5,7,1911,0,-122.357,47.6794,140.28353,325.1605,0.1393545,140.28353,0,169.08346,348.38625
265000.00,3,1.75,0,0,3,7,1954,0,-122.354,47.7535,131.92226,766.44975,0.092903,131.92226,0,161.65122,743.224
245000.00,3,1.75,0,0,3,7,1954,0,-122.22,47.4945,161.65122,1072.750941,0.092903,161.65122,0,81.75464,7284.338424
485000.00,4,1.75,0,0,4,7,1962,0,-122.093,47.6945,237.83168,4087.267485,0.185806,237.83168,0,237.83168,1371.619892
684000.00,4,3.5,0,0,3,9,2010,0,-122.157,47.5222,282.42512,781.685842,0.185806,224.82526,57.59986,322.37341,749.355598
425000.00,3,1.75,0,0,3,8,1957,0,-122.32,47.7222,232.2575,635.45652,0.092903,120.7739,111.4836,146.78674,807.419973
309600.00,4,1.75,0,0,4,6,1991,0,-122.49,47.3796,118.451325,1858.06,0.092903,118.451325,0,154.21898,1858.06
552250.00,4,2.5,0,0,3,8,2002,0,-121.875,47.5374,239.68974,540.974169,0.185806,239.68974,0,221.10914,540.974169
165000.00,4,1,0,0,3,6,1943,0,-122.24,47.4897,92.903,662.770002,0.092903,92.903,0,94.76106,663.141614
239900.00,4,1,0,0,3,6,1943,0,-122.24,47.4897,92.903,662.770002,0.092903,92.903,0,94.76106,663.141614
320000.00,2,1,0,0,4,6,1930,0,-122.078,47.4716,99.40621,3031.703599,0.092903,99.40621,0,126.34808,2987.388868
206600.00,3,2,0,0,4,7,1987,0,-122.173,47.3581,129.13517,1250.845992,0.092903,129.13517,0,159.79316,1122.26824
387000.00,4,1.75,0,0,3,7,1973,0,-122.307,47.7713,232.2575,714.42407,0.092903,116.12875,116.12875,189.52212,803.239338
299000.00,1,0.75,0,0,3,4,1967,0,-121.854,47.675,52.02568,1125.98436,0.092903,52.02568,0,120.7739,1784.387921
855000.00,4,2.75,0,0,3,9,1965,0,-122.222,47.5603,210.88981,971.76538,0.185806,210.88981,0,242.47683,945.75254
315000.00,3,1,0,0,4,7,1954,0,-122.337,47.4147,176.5157,1337.8032,0.092903,120.7739,55.7418,180.23182,1337.8032
437500.00,2,1,0,2,5,7,1907,0,-122.353,47.68,91.97397,289.85736,0.092903,73.39337,18.5806,179.30279,289.85736
252000.00,4,1.5,0,0,4,7,1969,0,-122.27,47.3117,143.99965,1839.4794,0.092903,97.54815,46.4515,152.36092,2104.624562
375000.00,4,1.75,0,0,5,7,1955,0,-122.28,47.543,204.3866,694.449925,0.092903,102.1933,102.1933,148.6448,535.678698
300000.00,4,2.5,0,0,3,7,2005,0,-122.034,47.3607,177.44473,451.694386,0.185806,177.44473,0,186.73503,472.969173
420000.00,4,1,0,0,4,7,1954,0,-122.137,47.5759,162.58025,891.8688,0.1393545,162.58025,0,162.58025,978.26859
900000.00,3,1,0,0,3,7,1928,1954,-122.159,47.6891,123.56099,7243.832716,0.092903,123.56099,0,124.49002,1643.361167
679900.00,3,2.5,0,2,3,9,2000,0,-122.381,47.565,226.68332,534.19225,0.185806,183.94794,42.73538,141.21256,534.19225
463000.00,3,2.5,0,0,3,7,1992,0,-121.974,47.6359,152.36092,2784.30291,0.185806,152.36092,0,146.78674,2638.352297
380000.00,5,2.5,0,0,4,9,1978,0,-122.141,47.4769,256.41228,1053.52002,0.185806,256.41228,0,229.47041,1053.52002
329500.00,4,2.5,0,0,3,7,1994,0,-122.029,47.3845,169.08346,735.048536,0.185806,169.08346,0,169.08346,758.831704
604950.00,3,2.5,0,0,3,8,2013,0,-122.184,47.6743,196.02533,521.000024,0.092903,124.49002,71.53531,189.52212,869.850789
795000.00,5,2.5,0,2,4,8,1966,0,-122.164,47.5651,282.42512,889.08171,0.092903,152.36092,130.0642,271.27676,817.5464
465000.00,3,2,0,0,3,7,1994,0,-121.709,47.4853,170.94152,3756.811514,0.185806,170.94152,0,128.20614,4092.284247
673000.00,4,2.5,0,0,3,9,2002,0,-122.359,47.4508,277.77997,966.1912,0.185806,277.77997,0,198.81242,1621.064447
810000.00,4,2.5,0,0,3,10,1991,0,-122.016,47.6375,327.01856,1432.56426,0.185806,327.01856,0,315.8702,1993.233865
785000.00,4,2.75,0,0,4,8,1989,0,-122.042,47.5944,226.68332,6448.861745,0.092903,177.44473,49.23859,257.34131,2263.209983
338000.00,4,3,0,0,3,7,1986,0,-122.182,47.4888,194.16727,696.7725,0.092903,127.27711,66.89016,168.15443,710.70795
280000.00,3,2.25,0,0,3,7,1993,0,-122.19,47.5112,132.85129,670.945466,0.185806,132.85129,0,132.85129,670.75966
315000.00,4,2.25,0,0,5,7,1954,0,-122.341,47.7711,202.52854,999.078862,0.092903,102.1933,100.33524,168.15443,643.724887
530000.00,4,2.25,0,0,5,7,1954,0,-122.341,47.7711,202.52854,999.078862,0.092903,102.1933,100.33524,168.15443,643.724887
380000.00,5,3,0,0,3,9,2004,0,-122.345,47.2813,320.51535,921.040342,0.185806,320.51535,0,265.70258,903.110063
297000.00,3,2.25,0,0,3,7,1994,0,-122.189,47.5038,134.70935,702.532486,0.185806,134.70935,0,153.28995,708.385375
730000.00,4,2.5,0,0,3,10,2004,0,-121.97,47.5823,300.07669,681.071893,0.185806,300.07669,0,323.30244,691.848641
450000.00,3,1.75,0,0,3,7,1940,0,-122.304,47.7164,152.36092,1254.1905,0.092903,103.12233,49.23859,164.43831,1170.5778
275000.00,3,3,0,0,3,7,1997,0,-122.045,47.3624,147.71577,719.99825,0.092903,98.47718,49.23859,156.07704,696.7725
595000.00,4,2,0,0,3,7,1960,0,-122.329,47.6831,187.66406,264.680647,0.185806,187.66406,0,177.44473,289.85736
435000.00,3,1.5,0,0,3,7,1904,2014,-122.307,47.592,120.7739,311.039244,0.1393545,120.7739,0,147.71577,239.411031
270000.00,2,1.5,0,0,1,6,1954,0,-122.195,47.7461,128.20614,19505.82098,0.092903,128.20614,0,290.78639,1845.796804
950000.00,3,3,0,0,3,10,1986,0,-122.06,47.7268,375.32812,1332.043214,0.185806,281.49609,93.83203,312.15408,1313.834226
389000.00,4,2.25,0,0,3,7,2001,0,-121.959,47.7237,197.88339,495.823311,0.185806,197.88339,0,213.6769,643.81779
560000.00,4,2.25,0,0,3,8,1968,0,-122.095,47.6283,236.90265,724.6434,0.092903,146.78674,90.11591,224.82526,747.86915
1350000.00,5,3.5,0,2,3,11,1998,0,-122.148,47.5543,445.9344,1392.058552,0.185806,323.30244,122.63196,376.25715,1765.993127
799000.00,4,2.25,0,0,4,8,1969,0,-122.226,47.5483,233.18653,1076.281255,0.185806,233.18653,0,227.61235,900.322973
365500.00,3,2,0,0,4,7,1983,0,-122.146,47.7591,130.99323,891.8688,0.092903,130.99323,0,130.99323,891.8688
252350.00,3,2,0,0,3,7,1979,0,-122.169,47.4612,153.28995,683.022856,0.092903,107.76748,45.52247,158.86413,682.83705
403950.00,4,2.5,0,0,3,8,1993,0,-122.365,47.4987,196.95436,1280.20334,0.185806,196.95436,0,174.65764,1114.836
385000.00,4,1.5,0,0,3,7,1954,0,-122.358,47.772,189.52212,996.477578,0.092903,128.20614,61.31598,149.57383,930.88806
345000.00,4,1,0,0,3,7,1957,0,-122.35,47.5287,143.99965,707.92086,0.1393545,143.99965,0,134.70935,707.92086
490000.00,3,2.75,0,0,4,9,1979,0,-122.114,47.6109,183.94794,290.600584,0.185806,183.94794,0,181.16085,265.330968
330000.00,3,2.5,0,0,3,8,2005,0,-121.901,47.7736,148.6448,2506.244231,0.185806,148.6448,0,166.29637,2577.407929
927000.00,4,2.75,0,0,3,8,1953,0,-122.218,47.6294,306.5799,1123.19727,0.185806,306.5799,0,295.43154,1137.039817
1118000.00,4,2.5,0,1,4,10,1983,0,-122.213,47.5634,356.74752,1543.954957,0.185806,356.74752,0,334.4508,1537.823359
330000.00,2,1,0,0,5,7,1950,0,-122.241,47.7405,113.34166,929.03,0.092903,113.34166,0,185.806,891.8688
