durasi;REV_VOICE;Rasio.on.net;REV_SMS;REV_DATA
755;136873.3333;0.967999467;72125;66666.66667
55;80570;0.751234568;11375;32390
654.3333333;120186;0.995689655;14416.66667;44573.33333
156.3333333;14131;1;8258.333333;77154.33333
576.3333333;53381.33333;0.951453645;52950;51805.5
146.3333333;20851.33333;1;20075;15780
559.3333333;89490;1;19808.33333;42251.33333
0;1567.5;0.785714286;2354;205121.3333
717.3333333;166819;1;80533.33333;56000
495;142620;0.953159502;3675;300637.3333
49;56776;0.917746175;52583.33333;2940
53.66666667;35189.66667;0.855106732;1508.333333;169779.6667
191.3333333;27253.33333;1;6958.333333;22
154;43864;0.994444444;24975;13287
56.33333333;93883.66667;1;275;120
514.3333333;111075;1;1991.666667;1380
15.33333333;37180.33333;0.722642796;32491.66667;60
63.33333333;65092;0.587454213;4100;120
2154.666667;179900.3333;0.977453103;2666.666667;1880
57.33333333;99696.33333;0.688215488;6591.666667;305262.6667
9;20205;0.974358974;11725;18862.5
343;252647;0.771868367;33025;760
437.6666667;70150.33333;0.995850622;17141.66667;1110
27.33333333;61209;0.848215445;14966.66667;203130
121;64090.33333;0.949456976;2350;195710
499;140352.3333;0.961651415;30566.66667;60
133.3333333;56974;0.961767779;35200;128
164.3333333;106808.3333;0.949578544;11308.33333;60
16;15701.66667;1;3366.666667;61795
22.66666667;15923.66667;0.959143156;10291.66667;52094.66667
15;8513;0.727777778;3450;27586
220.3333333;124999.3333;0.984920635;5941.666667;215435.6667
234;65818.66667;0.620149924;18878.66667;21439
428.3333333;182903.6667;0.779808047;39250;5810
18.66666667;25087.33333;0.673397436;2783.333333;511593
376;83156.33333;0.961352657;6500;148944.3333
9;18249;1;2200;66667.66667
217.3333333;70301.66667;0.983589373;36191.66667;12850
1533.333333;447080.6667;0.842718028;55308.33333;101821
198;187258.6667;0.902542095;19558.33333;216966.6667
280.6666667;157424.6667;0.793657263;50308.33333;180
22.33333333;23780.66667;0.841269841;5183.333333;118640
1042.333333;142163.3333;0.980355743;31050;90
299;46000;1;1016.666667;6120
35.66666667;47853.66667;0.797013918;14666.66667;41182.66667
9;8008.333333;0.198863636;3776.666667;132953
20.33333333;19020.33333;0.9;39391.66667;50001
430.6666667;83277;1;875;24136.33333
0;1541;0;550;97249
1738.666667;441634.3333;0.990168918;33716.66667;8333.666667
109.3333333;51754.33333;0.952308107;275;60
1340.666667;162954.6667;0.989457645;36250;50001
30;14330.66667;1;15383.33333;110184.3333
158.6666667;158564;0.854838445;22408.33333;16440.5
265;18410.33333;0.910583669;550;135824
499;72097;0.972824231;19891.66667;57841
23.66666667;62326.33333;0.4625;4658.333333;95000
0;9042.5;1;5358.333333;39166.66667
670.3333333;72198.33333;0.982734674;5825;37000
300.3333333;86676.33333;0.996376812;1891.666667;50430
7.5;19206.5;0.854166667;1375;75866.66667
63;86691.66667;0.687014862;45566.66667;113728.3333
47.33333333;94510;0.961779962;3583.333333;60
125.3333333;28176;0.976190476;52250;65006
616;143949.6667;0.909355367;6041.666667;96854
21.66666667;25016.33333;0.797380156;11716.66667;25001
51.33333333;43447.33333;1;6800;143888
147.3333333;30338.66667;0.75;13041.66667;68066.66667
23.33333333;27556;0.793650794;60141.66667;8550
35.66666667;36859.33333;0.942528736;27116.66667;215548.3333
12;31598.66667;0.578940887;2283.333333;61926
983;74769.33333;0.95747572;10650;8607
174.6666667;60152;0.968518519;57141.66667;4410
48;66480;0.950547138;25566.66667;60
351;108736;0.998639456;31433.33333;1120
1;1934.5;0;2366.666667;88205
58.33333333;92236;0.626641733;14908.33333;1433
56;87960.33333;0.534690799;8916.666667;304890
3;5408;0;825;126000
248;107442.3333;0.991402081;34725;630
2;10013;0.666666667;1125;71174.5
15.33333333;35630;0.675992064;26925;111445.3333
5596;320632.3333;0.990921516;117650;35117.66667
71.66666667;46733.66667;0.729032258;5533.333333;197990
1446.666667;86888;0.874816268;30058.33333;28
133;21195;0.936007591;2291.666667;118058.6667
949.6666667;228815.3333;0.843088177;6341.666667;36950
200;84741.33333;0.932163743;22016.66667;26940
94;58149.33333;0.705717639;17223;120
7.666666667;19760;1;23491.66667;38718.33333
82;57230;0.881313131;15883.33333;70000
66;57085.66667;0.372674815;5490.333333;88437.33333
9.333333333;6245;1;4099.666667;48845.33333
246.3333333;118194;0.962400831;15075;92798.66667
194.3333333;74797;0.974240885;14841.66667;135210.6667
86.66666667;85878.33333;0.6321513;15900;110000
16;14306;0.598739496;21666;73209.33333
56.66666667;153965.3333;0.471604938;5716.666667;2008.333333
8.333333333;19199.66667;0.687864823;1750;112254
7.666666667;7819.333333;1;49916.66667;21643.33333
4.333333333;10579;0.139423077;9683.666667;61918.66667
1645.333333;172057.3333;0.995223528;3033.333333;2255
396;73275.66667;0.995833333;10558.33333;42873.66667
2.666666667;8526;0.507936508;3258.333333;156668
192.6666667;124730.3333;0.99751861;57190.66667;16000
17;19856.66667;0.934937611;2887.5;144861.3333
498.6666667;25955.33333;1;41083.33333;3
39;62498.33333;0.857407407;3600;96487
153.3333333;35253.66667;0.997416021;4783.333333;128333.3333
11.33333333;12901.66667;0.977777778;850;88042.33333
97.33333333;61987;0.978665301;51800;210
289.3333333;231508;0.945673282;17466.66667;367407
3.666666667;6463.333333;1;5100;65588
99.66666667;103077;0.879541144;2325;240
41.33333333;10400.66667;0.548148148;4933.333333;76783
7;16709;0.895833333;20700;50552.66667
52.66666667;83775.33333;0.971618625;9458.333333;129138.6667
72.33333333;34445.33333;0.696044547;26233.33333;84700.66667
719;35021.66667;0.997979798;10358.33333;22182
8.666666667;8025.666667;0.678571429;4819;99113.33333
174.6666667;17290;1;8083.333333;57501
0;2715;1;2958.333333;61667.66667
139.6666667;99407.66667;0.985270655;37600;120
351.6666667;101954.6667;0.995744681;127125;60
1352.333333;223632.3333;0.779344085;21816.66667;60
85.66666667;7850;1;26815.33333;21670.66667
399.3333333;179067.6667;0.987575317;25983.33333;960
31.66666667;17372.33333;0.870866402;533;105077
65;40596.33333;0.859889403;12485.33333;18101.66667
389;24146.33333;0.984848485;35200;26297.33333
800.3333333;69097.33333;0.954836183;12600;120
2523.666667;91668;0.993170305;18550;11984
9;16045.66667;1;9433.333333;94000.66667
64;65285;0.961691087;13725;12236
6;15140;0.348148148;7275;119000
446.3333333;115486.3333;1;6725;120
53.33333333;78492.33333;0.753595053;15925;14144
0;8899.5;1;558.3333333;223897.6667
121.3333333;57001;0.903379953;2813.333333;60221
44.66666667;54508.66667;0.727740919;550;91396.66667
3.333333333;6947.666667;0.638523392;6583.333333;131001.3333
124;71124.33333;0.997150997;16000;215995
271;74761.33333;1;37598.66667;2330.666667
1797.666667;111505;1;9058.333333;60
144.6666667;82356;1;4150;38982.66667
2364.666667;249506.3333;0.989010989;22458.33333;191670.6667
91.5;18059.5;0.941724942;1025;103124
1337.333333;74038.33333;0.99399806;49833.33333;4711
405.3333333;119350;0.849933066;5650;80060
160.3333333;147369;0.99379223;17325;284.6666667
66;62439.33333;0.662773673;2366.666667;256000
9.666666667;20659.33333;0.677777778;12083.33333;53820.66667
323.6666667;150283;0.987837938;4950;60
73.33333333;31214;0.985940486;66675;4214
183.3333333;206078.3333;0.647482772;28558.33333;5000
5;8950;1;412.5;69516.66667
647.3333333;28201.33333;0.989583333;16375;6782
1777.333333;118212.6667;0.995238095;11250;72498
1.5;5514;1;275;104878.6667
75.33333333;37525.33333;1;12941.66667;39007
78.66666667;59010.66667;0.869830007;12316.66667;10939.66667
59.33333333;63621.33333;1;3233.333333;20414.66667
287.6666667;72853;0.988405971;11766.66667;862.5
4;7325;1;16291.66667;55177
167.6666667;11189.66667;1;22853;21101.5
135;73408.33333;0.727222222;2775;105650.6667
344;48151.33333;0.539110569;4100;5092.5
16;34387.66667;0.537786775;8450;73968.66667
90.33333333;86384.33333;0.793327441;4483.333333;12500.5
769.3333333;67739.33333;0.994301994;20400;240
151;21388.33333;0.980525942;8916.666667;27622.33333
58.66666667;78749.33333;1;5650;2166.666667
241.3333333;56400.66667;0.93490488;36675;16811
154.6666667;65410.33333;1;18666.66667;24310.66667
114.3333333;111689;0.624381522;50075.33333;12212
11.33333333;43588.33333;0.532661064;3800;203632
9;29112.66667;0.505050505;2616.666667;86773.66667
60.33333333;74328.33333;0.811294514;30583.33333;162451.6667
28.66666667;53148.66667;1;3233.333333;320408
34.66666667;50854;0.17531638;6658.333333;1366.666667
0;2471.5;0.25;883.3333333;120666.6667
1682;137801.6667;0.869112733;48383.33333;1980
35.66666667;34286.66667;0.587301587;3241.666667;335767.3333
327.6666667;113977.3333;0.989380985;17000;330
900.3333333;75341.66667;0.995388628;1800;60
175;222480;0.850225421;5783.333333;96666.66667
15;12682;0.705555556;5116.666667;101953.3333
90.66666667;153528;0.701246872;10100;87528
71;88218;0.856298003;2387.5;32103.66667
808;63929.33333;0.993044339;9648;115324
491.5;62344;0.984375;3362.5;8220
75.33333333;105936.6667;0.823182234;12266.66667;23415
365.3333333;30316.66667;0.944444444;9491.666667;42295
88.66666667;106084.3333;0.889003468;14916.66667;40375
90.66666667;74815.66667;0.932158743;43641.66667;154952.6667
6;16885;0.783249158;19091.66667;115794.6667
146;86196;0.976332064;20625;14749
765.3333333;157675;0.980294699;14300;22026.66667
1995.666667;128217.3333;0.999133449;17316.66667;5020
85;44197;0.85;462.5;34118.66667
1015.666667;82676;0.997222222;42341.66667;93
4334.666667;204107.6667;0.998971193;6808.333333;2250
1.666666667;9324.666667;0.284188034;35758.33333;21813.33333
1550.333333;309791.6667;0.985127683;66683.33333;84000
189.6666667;108508;0.987062973;39108.33333;420
759;49961;0.963299663;5358.333333;124120
148.3333333;82709;1;4800;180
0;2368;1;2612.5;57330.5
1382;118290.3333;1;37250;750
793.3333333;79041.66667;0.981632116;6133.333333;330
374.6666667;82049.33333;0.95945946;1758.333333;200910
157.6666667;224652;0.421197794;866.6666667;355996
674;29026.66667;0.949889612;44125;39873.33333
209;187003.6667;0.628008484;19441.66667;421443.6667
88;17320.33333;1;22658.33333;103753.6667
158.6666667;171325.6667;0.641943865;43775;111824
286;89746;1;15866.66667;360
50.33333333;12357.33333;0.88022409;23150;83436
80.66666667;205583;0.889503369;1383.333333;60
387.6666667;71602;0.746741533;15825;41169
23.66666667;23875.66667;0.745247506;10566.66667;238478.6667
283.3333333;48982.66667;1;20091.66667;385842.6667
0;698;1;1123;101452
105.6666667;112780.6667;0.969648269;34591.66667;180
531.6666667;36649;1;11541.66667;65001
193.6666667;191644.6667;0.978723404;14216.66667;3044
16.66666667;19150.66667;0.687134503;10833.33333;97397.33333
50.33333333;15411.33333;0.897009254;33133.33333;31183.33333
317.6666667;111945;0.99767712;6358.333333;10001
85.66666667;33310.66667;0.934844771;2033.333333;77740
1.5;3924.5;0.819444444;2750;73418.66667
1820;201340;0.977392306;18816.66667;930
66.33333333;48010;0.968055556;7758.333333;96251.66667
654.6666667;110899.3333;0.996769397;18650;155.5
15.33333333;12400.66667;0.472222222;25866.66667;8992
59.66666667;61044.66667;0.904066923;366.6666667;10000
2925;116944.5;1;13637.5;10000.5
1702.333333;164196.3333;0.541594451;6644.666667;37395
23.66666667;19493.66667;0.902923977;3608.333333;65966.66667
2219.666667;64836.66667;0.949769061;4225;84661.66667
151;114051.6667;0.822947646;33866.66667;105102
191.5;20392;0.97826087;12333.33333;9530
32;12972.66667;0.878140378;4325;83336.33333
68;120439;0.345763606;2091.666667;93899.33333
1;4464.333333;1;575;124238.6667
71;87703;0.983229814;17316.66667;8296
94;9532.333333;1;11000;93527.66667
46.5;14693;1;2825;187309.3333
298.3333333;193835;0.969843542;6541.666667;18317
195.6666667;39282;1;28791.66667;187464
254.3333333;67890.33333;0.83529917;4091.666667;220666.6667
960;148169;0.99556853;1966.666667;120
15;13136.5;1;1308.333333;124686
5;9429.5;0.485714286;3608.333333;79603.33333
24;33825.33333;0.604506605;9808.333333;11201
192.6666667;64505.66667;0.991260855;7425;4950
63.5;11721;0.956521739;3883.333333;102093.5
18.66666667;36207.66667;0.511858077;2500;81926.66667
82.33333333;24090.33333;0.987654321;37775;109202.3333
153.3333333;32385;0.873443272;53316.66667;5011.666667
195.3333333;137755.6667;0.925449775;16175;153240.3333
1.333333333;1342.333333;0.916666667;4778.333333;151424
103;158941.6667;0.662959155;10466.66667;95000
26.33333333;10841;0.965517241;10133.33333;46386.33333
835.3333333;253111;0.934484414;82166.66667;1500
0;1339.666667;1;6425;76854.33333
332.6666667;102338.3333;0.771140572;16466.66667;240
16.33333333;41361.66667;0.734373029;21158.33333;130541
1343.666667;154228;0.986741272;5300;21262.66667
114.6666667;76331;0.879072988;61816.66667;13440
39;64028;0.530612245;6850;29250
314.6666667;251497;0.679149427;14275;615666.6667
329.3333333;92695.33333;0.981078905;11908.33333;251263.3333
446;372161;0.99396633;73475;25001
280.3333333;116259.3333;1;1292;2000
25.66666667;36120.33333;0.47826087;5775;60
904.3333333;59456.33333;0.997150997;30325;202401
22.66666667;81927.33333;0.821388889;31316.66667;205864
12.33333333;37827.33333;0.981132076;16433.33333;25369.33333
525.3333333;76331;0.986332812;30988;60134.66667
8;6912;1;9346.333333;62392
66;157233.3333;1;33650;235012
480;142999.6667;0.956577588;36458.33333;540
1.333333333;10219.66667;0.981481482;2816.666667;45451.66667
3268;153702.3333;0.999096658;14408;57833.33333
513.3333333;57535.66667;0.996969697;641.6666667;27609
151;16188.33333;1;8583.333333;51375.5
66.66666667;93844.33333;0.911570492;57775;30969.66667
36.33333333;25944.33333;0.942577031;14383.33333;1375
84;16331;1;78350;30150
1043.666667;80392.66667;0.998518519;8483.333333;150301.6667
25.33333333;32865.66667;0.655794504;6991.666667;2100
5.333333333;9366.333333;0.6;7608.333333;307280
4.333333333;22851.33333;0.566287879;57158.33333;24608.33333
236.6666667;49310;0.978593618;67223.66667;120
213;175317;0.989139841;30450;21122.5
327;193800.3333;1;30058.33333;1860
389;60319.66667;0.927202335;34750;116458.6667
1.333333333;3579.333333;1;9050;80000
3.333333333;20479.33333;1;40441.66667;127255.6667
185.6666667;30596.66667;0.98245614;6083.333333;1260
225.6666667;32615;1;10041.66667;10155
1304.666667;88410.66667;0.995859213;15525;1685.5
56;33444.66667;0.919378882;44666.66667;57036
1137.333333;275472.6667;0.989482279;59608.33333;155946.6667
600.3333333;159453.3333;0.979441909;30466.66667;119392
31;44343;1;18333.33333;1827.5
12.33333333;32315;0.797619048;20691.66667;31060
1698;40833.33333;0.930043979;14674.66667;32684.66667
22.33333333;23595.33333;0.818341308;12583.33333;103334.3333
991.6666667;23573.66667;0.999224806;17616.66667;76666.66667
209;21788;1;11070.33333;81685
22.66666667;26305.66667;0.553571429;32125;1739
1;1067;1;550;59154
111.3333333;98614.33333;0.814249569;12216.66667;173519
150.6666667;168849.6667;0.959500385;48150;26675.33333
64.33333333;44243.66667;0.901663642;641.6666667;97580
206;135387;1;62116.66667;160
105.6666667;49543.33333;0.982051282;4900;37560
0;3412.333333;0.8;5787.5;90168.33333
100.3333333;51240;0.925925926;2576.333333;3300
326;39868.33333;1;11833.33333;48121
565.6666667;135511.6667;1;45783.33333;351247
364;30260.66667;0.982575758;54716.66667;2080
172;37476.33333;1;11241.66667;80576
9.333333333;31065.66667;0.53968254;275;26434.5
226.3333333;90017;0.950351213;2925;20405
830.3333333;58079.66667;1;5911.333333;8635
830.6666667;252922.6667;0.901932903;2116.666667;197177.6667
73.33333333;56239.66667;0.728395062;12841.66667;25001
525.6666667;46757.66667;1;23050;70000
2;6200.666667;0.877777778;4816.666667;70000
58;47007;0.987276995;28083.33333;14463.33333
266;21961;1;6883.333333;25000.66667
155.3333333;173711.3333;0.384258109;28358.33333;73403.33333
274.6666667;2154.333333;1;20323.33333;45808
108.3333333;101899;0.787603428;18241.66667;61315
118;20286.33333;0.842488165;9258.333333;7646
27.33333333;25916;0.924509804;25333.33333;21746.66667
6.333333333;6969.333333;0.784391534;6625;39482.33333
820;45215;1;5645;27108.33333
12.33333333;32933.33333;0.972686734;6558.333333;50001
54.66666667;62045.33333;0.84089987;77633.33333;60
21.33333333;5882.666667;0.962962963;550;76720
13;24921.66667;0.930555556;17533.33333;9469
26;16254.5;1;5275;47613
281.3333333;225219.6667;0.750588122;17361.33333;303213.6667
11.66666667;6585;0.933333333;1917.333333;81872.33333
107.3333333;15440.66667;1;2716.666667;60333.66667
237.6666667;67774.66667;0.977584608;20916.66667;2953.5
492.6666667;377065.3333;0.97867234;42975;183984.6667
504;204575.3333;0.827231198;53208.33333;9779.333333
183;95620;0.950061461;7133.333333;24643
12;20266.33333;0.933006536;13498.33333;226330
610.3333333;125260.6667;1;8108.333333;54566.66667
43.33333333;37504.66667;0.426551317;6233.333333;75140
22;9565;1;300;94597
1022.333333;196650;0.999039385;45641.66667;8395
6;13292.33333;0.651416122;75916.66667;120
21.33333333;37216;0.257189543;2875;144146.3333
41.66666667;17443;1;2908.333333;73221.66667
252.6666667;37359.66667;0.937095604;14883.33333;83605.66667
14.33333333;5511.333333;1;32959;22791.66667
44;67361.66667;0.901073105;9491.666667;114445.5
111.6666667;45063.33333;0.938271605;10458.33333;5580
92;57793.66667;1;11991.66667;5706.5
27.66666667;24146.66667;0.95884058;2730.333333;76981.5
0.5;871;1;7716.666667;77000
1224;72400.66667;1;12783.33333;10379
9;13696;1;3350;141791
25;55236.66667;0.714654378;24750;140
